perturbation,A_persist,A_kill,A_resist,magnitude
BRPF3,-0.3186152573466998,-1.2771197208293295,0.32301810305810247,1.0986122886681098
BRSK1,-0.6468442987638333,-0.2189713966649698,0.045225231524815855,1.0986122886681098
BRWD1,-0.35932890012323815,2.3074703701138777,-1.0211766981523005,2.6390573296152584
BRWD3,0.27868260541377776,0.5352339761314682,0.6008638186181797,1.6094379124341003
BSCL2,-0.272606229185129,-0.17628641317464877,-0.7415514798111283,1.0986122886681098
BSDC1,-0.6244426253983508,-0.848267298745926,0.302375946367236,0.6931471805599453
BSG,0.201997658507795,-1.6974889390922356,0.8236998945878683,4.74493212836325
BSPRY,-0.568642036828749,1.9662625760774992,-1.135204950912057,0.6931471805599453
BST1,-0.6812159686347219,0.08000953775097551,-0.14421886362463043,0.0
BST2,-0.17845459577530873,-0.6686341888193694,0.46392817614997117,1.3862943611198906
BSX,0.1184942454896077,-0.633802341466767,0.011225566010773217,1.6094379124341003
BTAF1,1.2301915852517833,-3.4309501687706354,0.715846466537386,7.167809184316444
BTBD1,-0.08915305079714646,-0.48936576264371245,0.6637974427175042,1.6094379124341003
BTBD10,-0.38895941778124643,-0.004379321612595355,-0.23735803084795548,0.6931471805599453
ABTB3,-0.4710476128507817,-0.28151464699929873,0.2919908192816179,1.791759469228055
BTBD19,-0.7481113931952363,0.6717984467212124,-0.038172117502937385,1.3862943611198906
BTBD3,-0.13920341931828137,-0.28359661583737344,-0.313608625444694,1.3862943611198906
BTBD6,0.2438170049703879,0.6628856365798973,-0.0012531563568005666,1.6094379124341003
BTBD7,0.10746885254707109,-0.8794699488396812,0.9228939907169457,0.6931471805599453
BTBD8,0.13405103773618296,0.5391921096153157,-0.6637223287745282,1.0986122886681098
BTD,-0.1858572708734118,-0.6708069613865898,0.16007454428090273,1.0986122886681098
BTF3L4,0.2695167984793084,0.5824825700629721,0.004453693228443961,1.6094379124341003
BTG1,-0.17009767914036314,0.21896038004709562,-0.6878143669669816,0.0
BTG2,-0.31973291168141177,-0.1530411042981903,0.4182066429650831,1.0986122886681098
BTG3,-0.18646078791255,0.5008421489763939,-0.1732736548553222,1.0986122886681098
BTK,0.1059917571246934,-0.530509251389852,1.1860082263635043,0.6931471805599453
BTLA,0.05128573930709815,-0.001919724948123212,-0.028865484887322674,0.6931471805599453
BTN2A1,-0.25233700898190425,-0.4579915975681648,0.7522984264085585,1.0986122886681098
BTN2A2,-0.4148424832849408,-0.07828600359373412,-0.6412053904809226,0.6931471805599453
BTN3A1,-0.2798027782331106,0.9566079479424069,0.40448459223040995,1.0986122886681098
BTN3A2,-0.2025491626871649,0.8356094824072818,-0.40024271681992163,1.0986122886681098
BTN3A3,0.011717047455139639,0.1889766964514444,-0.20305079336273676,2.1972245773362196
BTNL9,0.07899332015994238,0.30666588849794135,1.220496131826642,1.0986122886681098
BTRC,-0.5545206389401511,-0.1879755450403724,1.0686433800074773,1.0986122886681098
BUD31,-0.08535892063882683,0.7358110967561865,0.7049391533347054,1.791759469228055
BZW1,0.24195680718170107,-0.27205149221461095,-0.5879278928702233,1.3862943611198906
BZW2,-0.17304985964158934,-0.5734880314510084,1.0609662789529235,4.48863636973214
C10orf88,0.3122531488783857,1.019933324437816,-0.29789074068165794,1.0986122886681098
C10orf95,-0.8432148088487801,0.673188942673427,0.2247598118433154,2.70805020110221
CFAP68,-0.2190953899234122,0.534975940212055,0.17277536837818233,1.0986122886681098
C11orf21,-0.23152111546634319,-0.356655309131777,-0.05328602931064828,0.0
C11orf24,-0.42143158713786644,-0.21402820010060167,-0.25689085830844577,1.6094379124341003
CSTPP1,-0.029124538147273307,0.206340257257096,0.1475638097530246,0.6931471805599453
C11orf54,0.4327563878520223,0.8397734328150316,-1.6742279153277824,6.48768401848461
C11orf58,-0.2897635010272816,-0.2729719276516099,0.36097046270228833,2.3978952727983707
C11orf65,0.052576710834649196,-0.29894559490926326,-0.03157673043266879,0.6931471805599453
C11orf68,0.56512078388392,-0.5699512755751707,-0.32624307357510385,5.0369526024136295
C11orf71,0.26237223725672865,-0.8518927938569401,-0.10293112657090712,1.3862943611198906
IFTAP,-0.20095360863532688,-0.7882747678121573,0.719638588777166,0.0
TOP6BL,0.2030107757539276,-0.6221476925345181,0.6828173015894983,1.9459101490553132
ZFTA,0.4007556179286117,-1.2053899169086846,0.677802333842616,0.0
C11orf96,0.01866486704826832,-0.9851492851783922,0.2669921921677133,1.0986122886681098
C11orf98,-0.017995689592366162,0.6146438569846892,-0.9267527574835666,2.4849066497880004
MYG1,-0.11685682853141276,0.3403818266828333,0.0001561536265550408,0.6931471805599453
RLIG1,-0.13425209537007227,0.5188878446697255,-0.31259127010422383,0.6931471805599453
FERRY3,0.07502825760727712,0.46533627790778204,0.9287007850552381,1.0986122886681098
C12orf43,-0.4177830130730572,-0.08513925727424392,0.3884805866086814,1.0986122886681098
SPRING1,0.05605165079157401,-0.00394166835989368,0.08904897240632999,4.634728988229636
C12orf57,-0.5300506482346565,-0.3011388779678785,-0.1598176398779324,1.791759469228055
MTRFR,0.44915465865639975,1.303868708306491,-0.8093378583691692,1.3862943611198906
KICS2,-0.9695745123771299,-1.577951193179348,0.3155218391713448,1.791759469228055
UQCC6,-0.04913001390875437,0.9635519512419113,-0.4377807973918392,0.6931471805599453
C12orf75,-0.7606378562504796,-0.15230559657588338,0.41558837350877526,1.791759469228055
C12orf76,-0.4454832342490976,0.4571502464377634,-0.09281835050435668,1.791759469228055
C14orf119,0.045238051894580036,-0.6574851129622665,0.3520976190235694,1.9459101490553132
C14orf132,0.32902147634878587,-0.36189275043320296,-0.051192755663680554,0.6931471805599453
C14orf28,0.3234053348527193,-0.5405641390062047,-0.31437096059697917,0.6931471805599453
C14orf93,0.15850420111781263,0.05418910173652378,0.3042298946607349,0.6931471805599453
C15orf39,-0.505207249270927,0.6352042153030343,-0.721073092847063,2.302585092994046
C15orf40,0.05714272853191406,-0.7037639759961801,0.08493886712103597,1.0986122886681098
C15orf48,0.07588295734308859,-1.016435012020265,0.3023738825965655,1.791759469228055
LINC02694,-0.3922537365568821,0.39569815514622103,0.14407556044005873,0.6931471805599453
C15orf61,-0.4755702641207611,-0.9455932826294161,0.5847576063728562,2.70805020110221
C15orf62,0.026070540195155454,-0.6459077435797609,-0.206712908735293,1.0986122886681098
BMERB1,0.7362757337482377,-0.6158540810417185,0.0008202222594095124,1.3862943611198906
C16orf46,0.03555508057496618,-0.23063428448438275,0.09917994628772074,0.6931471805599453
C16orf54,0.2738999849872384,-0.12922369236032813,-0.518858096391982,1.0986122886681098
RUSF1,0.22947499775886768,0.05985359927395556,0.00739861069238603,1.0986122886681098
PHAF1,0.6387952918329257,-0.9048781933609341,0.4610644264050911,2.0794415416798357
HAPSTR1,1.1959483318228665,-0.26257523209544814,-1.0247667640977491,7.050989447068045
C16orf74,-0.3077985137017623,0.16778405585949205,-0.4592780781312477,0.6931471805599453
C16orf86,-0.44146709376064647,2.012306341021802,-0.3499600047087191,2.1972245773362196
C16orf87,0.2657377475817595,0.9945717984406398,-0.62721622699588,4.02535169073515
UQCC4,-0.373472495305616,-0.3362842422043663,-0.25258511605200956,1.0986122886681098
C16orf95,0.3502970377093496,-0.11596990250862266,-0.20265552438801146,1.0986122886681098
C17orf107,-0.4705308044815882,0.6914818583100631,0.054997087038495894,0.6931471805599453
LINC02693,0.318074997127977,-0.26937213649131664,0.6379448138346351,0.0
HROB,0.10309344864825049,0.16592021980875069,0.15889452958321815,0.6931471805599453
C17orf58,-0.48880095625780035,-1.1038254079479375,0.4219319519305585,0.6931471805599453
C17orf67,-0.7195382980802845,2.129810243078387,-0.9014262419630961,3.258096538021482
C17orf75,0.11825022763330435,-0.4780609823053508,0.5939395173079953,0.6931471805599453
C18orf21,0.3705136537664317,-0.16922547692744905,-0.2700527097303877,0.6931471805599453
ARK2N,0.22537309515267265,-0.6808028119863159,1.0726428935964665,2.70805020110221
C18orf32,-0.20986405533001415,2.1843669953047784,-1.1626788595805062,3.713572066704308
C18orf54,0.08377103595503071,0.2552756205537073,0.40038005616443,1.3862943611198906
C19orf12,0.2137033358919464,-1.2800687120037426,-0.6252012849002998,1.3862943611198906
C19orf18,-0.30148141620466057,1.104523013963516,-0.622682100653087,0.0
FAM174C,-0.233831499768284,2.1552763163174937,-1.116422139039994,2.70805020110221
C19orf33,0.390792307784864,0.528252990126845,0.4685195177947264,1.0986122886681098
C19orf38,-0.252701137717752,-0.1471388897762738,0.5074596358082172,1.0986122886681098
C19orf44,0.09423969642649374,-0.7339173297595264,0.1364649500073512,1.3862943611198906
C19orf47,0.5191494334962684,-1.2127672737562936,0.4513762707209163,1.9459101490553132
C19orf48P,-0.17720755204728203,0.19031023997664262,0.11620496056127592,0.0
C19orf53,-0.1272095155803771,0.7884135374759108,-1.2163787377977051,1.0986122886681098
ACTMAP,-0.1264433149054709,-1.1662713957390392,0.6254415210343,3.9512437185814275
BRME1,-0.259578342956553,0.5691892332053203,-0.02295006352045814,0.6931471805599453
SHFL,-0.20779269741904655,1.620185622627302,-0.9964994879374139,2.302585092994046
MICOS13,-0.18272007923868314,0.13309585040864727,0.3144168379271462,4.90527477843843
C19orf73,0.26241584785488126,-0.2744595552219453,0.14663232791658362,1.791759469228055
C1D,0.6369915938934331,1.5320211774926704,-1.5554406567723895,6.796823718274855
C1GALT1,-0.05032630727993784,-0.32171334923955874,0.007174833177563937,1.791759469228055
C1GALT1C1,-0.33530522141671865,-0.06950986687243914,0.14384366452076125,1.3862943611198906
C1QA,0.23656629111406804,-0.1562690403361662,0.5257044111618491,0.0
C1QB,0.1282895891407736,-0.5763785975763887,0.2974030601832783,0.0
C1QBP,0.05064356312553931,0.21740267128457924,1.0117135500102274,0.6931471805599453
C1QC,0.057585999816614226,0.780499537622971,-0.43617473989301425,0.6931471805599453
C1QL3,0.5111706596059725,-1.4233771698184559,0.4748599811950285,0.0
C1QTNF6,-0.03912971366837088,-0.6396005630715031,0.5901285782021487,0.6931471805599453
C1R,-0.009161123343970087,-0.08327507042635918,0.6283028424617627,1.0986122886681098
C1RL,0.4966688580161362,0.04892645935950887,0.628881950018158,3.091042453358316
C1S,0.4495968755332698,0.030732305305261165,-0.20664894294101802,4.276666119016055
AIRIM,0.375396099670746,-0.4200855822895699,0.2198096396809971,1.6094379124341003
FIRRM,0.2114026129541828,0.26817068907539643,0.4679419113181109,2.4849066497880004
C1orf115,0.15149039283708923,0.21417290402032843,0.5749590328759278,2.3978952727983707
C1orf122,-0.7813391081382768,-0.7353471984444342,0.031481985770732655,1.6094379124341003
CZIB,0.083422676772545,-0.30350955137718444,-0.13864814892523517,1.3862943611198906
C1orf131,-0.33620246780425933,1.251556466149849,-0.024089731698850026,2.4849066497880004
C1orf159,-0.47557956219475866,0.43615405247175,-0.02217334112087264,2.772588722239781
C1orf162,0.932366158525204,-0.40179182116844286,0.38884148708479715,0.0
C1orf174,-0.32213120758063657,0.27884511157358977,-0.09862324394168703,0.6931471805599453
CFAP141,-0.022944792088789693,0.2519581377073476,-0.9236305083018085,0.0
C1orf198,-0.3313219983838523,-0.31562061032403094,-0.10833652578102326,1.3862943611198906
C1orf21,-0.2231301088283298,-0.255973962860582,-0.22898219550454646,2.302585092994046
C1orf216,-0.3476780965374782,-0.7969153480971131,0.22014438273577283,0.0
C1orf35,-0.5790132785372623,0.21497660025549906,-0.3595838518062395,1.0986122886681098
C1orf43,-0.18394394668892206,0.3864617884935789,-0.20499017827212632,1.791759469228055
C1orf50,-0.389620128529972,-0.23451708607182484,0.4916191051313892,0.6931471805599453
C1orf52,0.05983391257253289,-0.4467276676901812,0.8520128752376518,0.6931471805599453
C1orf54,-0.30616322507603283,1.652320819771683,0.3358873266159785,1.6094379124341003
C1orf74,0.26706229702919854,-0.3005622504830378,0.10535994783480258,2.0794415416798357
DNAAF9,0.008341696008685088,-0.5334034928007987,-1.1194150268410354,1.0986122886681098
C20orf202,-0.46874686624011097,0.1937307299557983,-0.05144975238650503,0.0
ADISSP,0.032928871105677895,-0.45950079149675077,-0.012401372019404009,0.6931471805599453
C20orf96,-0.019231923102147098,0.9365326122417915,-0.0509728787950491,2.70805020110221
C21orf58,0.7675458445427985,-0.3415158575990976,0.5617462615367744,1.0986122886681098
C21orf91,-0.19628290704387877,-0.4370510181624681,0.6199954159234782,0.6931471805599453
C22orf23,-0.10825912675146476,-0.8461823920767245,0.8845551138805269,0.0
C22orf46P,0.6538198567358106,-0.9648423799624023,0.3774150980714417,0.6931471805599453
C2CD2L,0.5158347746873894,-0.10240281901870162,-0.20536175726923686,1.791759469228055
C2CD3,0.5210948703520368,0.8696442099862406,-0.7248090806450475,1.6094379124341003
C2CD4D,0.4561053280063771,-0.6935899897669676,-0.15310753768267166,0.6931471805599453
C2CD5,0.17735016722519167,-0.8425720907490338,0.12505836711431076,1.0986122886681098
C2orf15,0.31026508340473047,-1.098014809605892,1.0273343846562213,5.5909869805108565
ECRG4,0.5841598911785206,0.30030395852434516,-0.6281489061270632,3.2188758248682006
C2orf42,-0.28635350615355126,-0.33821291285654714,0.14175856546052734,1.0986122886681098
C2orf49,-0.13719507005775497,-0.6317031175318205,1.5576622702749352,2.1972245773362196
CIMIP5,-0.6246920768869365,0.2003615693480696,-0.2937045653408626,0.6931471805599453
C2orf68,-0.529468890511948,-0.9505698542234239,0.04096566146916566,0.6931471805599453
C2orf69,-0.09578720263502329,0.08256500940247358,-0.1960964132285089,0.6931471805599453
C2orf74,-0.09220477003300204,0.35012102618019986,-0.09967263083397904,1.0986122886681098
C2orf76,-0.021456744874122316,0.9220471494717651,-0.6782961757079154,2.0794415416798357
C2orf88,-0.08058848754842954,-0.19823707786483305,-0.3230890813120166,0.0
C3,0.10587594130377162,0.9267161387682844,-1.0339847932530175,0.6931471805599453
C3AR1,-0.23574695969532827,0.3380161520296963,-0.28468334855208255,0.6931471805599453
CEP15,-0.22751287257713468,-0.02360213974390753,-0.5842335711049413,0.6931471805599453
C3orf18,-0.013004507923734495,0.4980301738559061,-0.014765589043907271,1.9459101490553132
C3orf33,-0.3525884023724498,-1.5108794987896752,1.2767967379112435,0.0
C3orf38,0.1785317629245134,-1.4199720583272784,0.16051136706621463,1.0986122886681098
C3orf52,0.05010286383983552,-0.7170366401810485,0.8653840485277638,0.6931471805599453
DIPK2A,0.38772758448420824,-1.4988751983245223,1.114520140344349,0.6931471805599453
C3orf62,0.20093160073390906,-0.80288806772983,0.9754665789141775,0.0
C4BPB,0.5590211514509887,0.2577100146219763,0.25860166092727566,0.6931471805599453
C4orf19,-0.008597562110421997,-0.49481820395680637,0.12575931091374334,0.6931471805599453
C4orf3,-0.44520410355987716,-0.06152683935321865,-0.20328644774451823,0.6931471805599453
C4orf33,0.31376794479222614,0.40972410570397116,-0.6684759740848408,2.772588722239781
C4orf46,-0.7239180364020228,-0.5296448020185371,0.5268036746612251,1.6094379124341003
CFAP96,0.4424795511805285,-1.2757924035593236,0.26332178835366654,2.1972245773362196
NICOL1,0.3944844255441984,-0.983282183132418,0.3978812966601679,1.3862943611198906
C5AR1,-0.2699496203618475,0.9785707004547882,-0.4543119053130398,1.3862943611198906
C5orf15,-0.2851369470865368,0.41653633082860225,0.09085188533847365,2.302585092994046
C5orf24,-0.7700900856342697,-0.5378724077527446,0.8234208409165272,0.6931471805599453
MACIR,-0.15812479211512018,0.009328515889845271,-0.22710855746570766,0.6931471805599453
C5orf34,0.34100574361570113,0.9277536020350109,-0.26577735874187597,2.833213344056216
RIMOC1,0.3326089873077485,0.9879884587770023,-0.2092850310935425,1.0986122886681098
C5orf58,-0.37701164828715394,-0.7971296474762175,-0.44342873250214415,1.0986122886681098
C5orf63,-0.42961518431508405,-0.23033652326388823,0.7422596895198175,0.6931471805599453
ILRUN,-0.6740193876012793,0.4152643972779768,-0.8951462553835682,0.6931471805599453
C6orf120,-0.7790046351345479,-2.632168929572765,0.9091481071243296,4.04305126783455
C6orf136,-0.06971192617415331,0.33480356489409474,0.1571741067293578,0.6931471805599453
C6orf163,0.35497348085741404,0.4440174349928075,-0.6126611675750745,1.3862943611198906
TEX56P,-0.234580478955793,-0.26310455731525884,-0.18743065928528244,1.9459101490553132
MTRES1,0.8248619627538224,-1.3044231973542129,1.2880302829235075,0.0
C6orf226,-0.0440138186218053,-1.0898126335257305,0.4703239256978871,1.3862943611198906
C6orf47,0.28955786892286567,0.37957159555546305,0.05729540322084838,1.791759469228055
SNHG32,-0.31928562231439767,-0.4027051804786115,0.14016789116638287,0.6931471805599453
C6orf62,-0.09381541957267638,-0.665843190023789,0.03364630099115557,0.0
C6orf89,0.2919289463346805,-0.9535376527345161,-0.1203025160763078,1.0986122886681098
C7,-0.05247202374674395,-0.10757336626356163,0.20882402209677944,0.0
INTS15,0.719851768920893,-0.8172940114247215,0.039309496844940554,5.602118820879701
SPMIP4,-0.12610227068981922,0.7765540227535506,-0.1480780877530222,0.0
TRAPPC14,0.17413225006581853,-0.18338416633419216,0.39090142038514597,0.6931471805599453
C7orf50,0.25018195202574856,-0.259720423560247,0.6623236808122104,0.6931471805599453
FMC1-LUC7L2,-0.6520532262145731,0.422512897920458,-0.29665926606531917,5.676753802268282
SPACDR,-0.16800702657989958,-0.22083706723442398,-0.007106241135302412,0.0
C8orf33,-0.03363197933059265,-0.7259889325614585,0.2980976923877284,2.70805020110221
CFAP418,0.10588301723862417,0.22351132839131493,0.02726316310809161,1.3862943611198906
C8orf44,0.28967358806669524,0.5100621724525994,-0.506462931498165,0.0
C8orf58,-0.059947023507293966,-0.7777536015160629,0.3236433126726997,1.6094379124341003
RBIS,-0.284673702880988,1.154623855582062,-0.40620665777601356,3.1780538303479458
C8orf76,0.1426946416804967,0.4068208391004437,-0.662405737068665,0.6931471805599453
C8orf82,1.0262807704804406,-0.20186563665620286,0.26936213559875305,3.784189633918261
C8orf88,0.14141125305431518,0.036826068574602876,0.985128229062146,1.0986122886681098
BBLN,0.22068406593680379,-0.12066625322281345,0.09108685962344203,0.6931471805599453
AOPEP,-0.2849196851212243,-1.078484317896469,1.5741981408472725,1.0986122886681098
C9orf40,-0.39306694184448066,1.1884306927449713,-1.3262720885200243,0.6931471805599453
QNG1,-0.09444519973627304,-0.11167810193943128,-0.4919110938986477,3.970291913552122
C9orf72,-0.23442254069887317,0.12222240179218664,0.2571213622273099,1.3862943611198906
C9orf78,0.14606465152052994,0.8997696562751334,-0.9291867469692604,5.030437921392435
C9orf85,0.0024965437114496023,-1.125852302456844,0.20858335879792186,0.6931471805599453
CA1,0.33652827587019224,0.06909918160891483,0.011277231624234782,0.0
CA10,0.313757744923069,-1.15792885491586,0.5280014576462029,2.6390573296152584
CA11,-0.23559938339791006,-0.7896448745882562,1.2502644815864306,2.5649493574615367
CA14,-0.004281209919376343,-0.094133327309513,0.568755601696743,2.4849066497880004
CA2,0.1525992077304908,-0.178037489083823,-0.2806844592286768,0.0
CA5B,-0.37282619605055717,-0.25985474992206575,0.37451354149656685,1.0986122886681098
CA6,0.48619091001619386,-0.29392565620490996,-0.5875762142018278,0.0
CA7,-0.3548860184773417,-0.9370204818523659,-0.2124544036421916,1.3862943611198906
CA9,0.2304024077382734,-0.36388418693880437,0.1626951607259112,0.6931471805599453
CAAP1,0.2545936831468874,0.7235023533388464,-1.1416266958745063,4.189654742026425
CAB39,-0.47157997098490845,0.684071110001069,-0.3546708481516603,3.1780538303479458
CAB39L,0.24542364001828113,0.10537723694917639,0.03362795898598754,0.0
CABIN1,-0.15445028598955832,-0.9904718227613568,1.7109259794152802,5.209486152841421
CABLES1,0.0671578666685158,0.09365705236231302,0.8259610750852088,0.6931471805599453
CABLES2,-3.3202372528906565e-05,0.25842428379926363,-0.09496197876593963,1.791759469228055
CABP4,-0.5451103789337782,0.2500224323597389,-0.18759513122795082,0.0
CABP5,-0.504658074680497,1.6981495870966956,-1.0628594126508168,2.772588722239781
CACFD1,-0.7037457421423295,0.859176960216652,-0.9139900451024975,0.0
CACHD1,-0.5981123348249382,0.6051883947232266,-1.003327320352022,4.204692619390966
CACNA1A,-0.4884579764205282,0.8935173176759394,-0.06430548475459404,0.0
CACNA1C,-0.45772209510716244,0.7872589212001824,0.5663884133745283,0.0
CACNA1D,-0.3682902057941657,1.000694092840457,0.051822433199867866,1.0986122886681098
CACNA1E,-0.33024936982865793,0.6725552750750411,-0.2215820634059109,0.0
CACNA1H,-0.28191423631277274,-0.398479255126035,0.5105834298682891,0.0
CACNA2D2,0.5791531104933008,-0.23904403533814358,0.14297183516239484,1.0986122886681098
CACNA2D4,-0.3776441548204604,-0.018974770822985043,-0.6814561462600618,0.0
CACNB1,-0.18064791822062123,-0.15741274205080136,0.15446312723226588,1.3862943611198906
CACNB2,-0.1864818256381853,-0.04710035097080575,0.4651543933962134,1.0986122886681098
CACNB3,0.14111538638287943,-0.19189952341317837,0.33958017404145874,1.0986122886681098
CACNB4,0.04494041332124154,1.0693142046010444,0.6098853887194501,2.302585092994046
CACUL1,0.06104073805230733,0.6335130289944342,-0.8711348394702902,1.0986122886681098
CACYBP,0.15569163959882915,-0.10139167728861866,0.0707260862912031,0.0
CADM1,0.19351258488189274,1.0945124106093476,-0.45856613231814336,0.0
CALCB,-0.27965366378658524,0.5606358853449439,-0.19891722445753832,0.6931471805599453
CALCOCO1,-0.15626514945845946,-0.28402386633500787,0.1968199088702137,0.6931471805599453
CALCOCO2,1.124021753273507,0.1364947357358218,0.4923866300532014,6.184148890937483
CALD1,-0.13973449096095222,-0.23529403189962858,-0.18409839427808347,0.0
CALHM2,-0.13695534097449255,-0.9512375171814701,0.4875232616229986,1.3862943611198906
CALHM6,-0.02685857249033523,-1.2796593500098616,1.3725901039867185,3.091042453358316
CALM1,-0.06721492916737785,0.09688621893443754,0.05433041772649957,1.0986122886681098
CALM2,-0.3261135916368117,0.18465021561428874,-0.13014074689261468,0.6931471805599453
CALM3,-0.31688407322422535,-0.6694256139414186,0.6359938807561494,0.6931471805599453
CALML4,-0.4936695315327789,1.2148881440505912,-0.30672609804141365,0.0
CALML5,-0.23109213405934817,-0.4089042993939844,-0.11798049533280904,1.3862943611198906
CALR,-0.12272515330954954,0.44874154459615584,0.10413410461854507,3.58351893845611
CALU,0.5120390677211688,0.13263501815368622,-0.153236308635892,1.3862943611198906
CALY,-0.3104198389543942,-0.7503019200728452,0.32421230449333,0.0
CAMK1,0.595129970471957,0.05599584096911884,0.008260927868709059,4.127134385045092
CAMK1D,-0.05326959655995564,-0.06526655514992566,0.10949988557096908,0.0
CAMK2D,0.6826165267344683,-0.470787373863236,-0.4171942935219721,0.6931471805599453
CAMK2G,-0.27099224504411296,-0.7633491441624396,-0.06942970285991618,0.6931471805599453
CAMK2N1,0.39838175766190037,0.3925098270331466,-0.6338909343057151,3.58351893845611
CAMK4,0.1264229247038878,-0.4102940638262105,-0.16087637023743606,2.302585092994046
CAMKK1,-0.014351107216458943,-0.8381599645516443,0.6689046496715805,0.6931471805599453
CAMKMT,-0.4282645654640237,-0.01994962110110145,0.09148600813853368,1.0986122886681098
CAMLG,0.45710863542931357,-0.28706916094650037,0.001621904867380873,4.343805421853684
CAMSAP1,0.33552522216033176,0.220101692391424,-0.0022511478280167244,6.251903883165888
CAMSAP2,0.32647054070288906,0.019699534424612444,-0.21026923234033923,1.0986122886681098
CAMTA1,0.16767521413966527,-0.16109207383590649,-0.663999340712249,1.0986122886681098
CAMTA2,-0.3927121724692234,-1.0080973504073658,0.43852000327738566,3.58351893845611
CAND1,-1.32373977028053,2.279931212295363,-0.19722917429695716,6.835184586147301
CANT1,0.07926623277496249,-0.9914822328016962,0.7173181239721993,0.6931471805599453
CANX,-0.4401901975336978,-1.1000736278030172,0.8842147618492214,3.713572066704308
CAP1,0.5790857139528044,0.4305704629403427,-0.22415133461770945,4.394449154672439
CAPG,-0.5231039105064073,-1.3116286701215534,0.7897667954589815,0.0
CAPN1,0.3078247415284017,-0.729529221984435,0.2906455188218053,1.0986122886681098
CAPN10,-0.6116603491863671,0.9422231453939388,-0.6994077320528721,0.6931471805599453
CAPN12,0.3262088574453228,-0.4093795528809423,0.5979547909904889,0.6931471805599453
CAPN15,-0.04114405541953444,0.6152366098740648,-0.19619934030968564,0.6931471805599453
CAPN2,-0.09397997253089378,-0.17221907447113097,0.22454484107268272,0.6931471805599453
CAPN3,-0.10102664793083803,-0.3571660373250161,-0.00906955135726494,0.0
CAPN5,0.2023768068670629,0.02620804717755898,0.22581681632201758,3.044522437723423
CAPN7,-0.08716162631547611,1.8328710635349903,-0.029748685112736723,0.6931471805599453
CAPNS1,0.3678099045062723,-1.1512900178454577,1.0077425134398437,1.0986122886681098
CAPRIN2,-1.1593960632950948,0.28308422811021366,-0.11468467115270842,2.1972245773362196
CAPZA1,0.08731553033700518,0.9203312891996528,-1.371988664324422,3.9889840465642745
CAPZA2,0.2826855801824964,-0.26799544482829524,0.44859285478774663,1.0986122886681098
CARD11,-0.03333271333224668,1.4223978524600813,-0.7515412579331732,6.013715156042802
CARD16,0.3734979262706774,0.2931416458365092,-0.4725785556373556,0.0
CARD17P,-0.01688179731128828,0.5195094283554221,-0.060354983536484906,0.0
CARD19,-0.17943474346731048,0.3899560815213541,0.376467010725343,2.5649493574615367
CARD6,-0.050813502079867,0.3249477229620721,0.24917612558779112,4.3694478524670215
CARD8,-0.7728300558698016,0.2165773578760172,0.19680954416554255,1.6094379124341003
CARD9,-0.13704612669747365,-1.4644861791393622,0.330706427549328,0.0
CARHSP1,-0.20992544284954193,0.5718384416073775,-0.1471301352520646,1.0986122886681098
CARM1,-0.4305341563502342,0.04551266739636117,-0.5898664510934282,5.940171252720432
CARMIL1,-0.31581142636183857,-0.4564158018817603,-0.3689301003512669,1.6094379124341003
CARMIL2,1.2486220153589136,-0.4926435694823768,0.03995584617446938,7.5595594960077
CARNMT1,0.4925914737945093,-0.254442692495437,-0.1502686474909072,4.07753744390572
CARNS1,-0.34582927819916776,-0.43581236610453206,0.42486020860360546,3.295836866004329
CARS2,1.5191014002242968,-0.35911794582638207,-0.4616032902684237,6.966024187106113
CASC3,1.0586676115985774,-1.455873298837205,0.6473523103245314,6.9363427358340495
GOLM2,0.14943743777975485,0.7862770174383455,-0.41633031843973317,0.6931471805599453
CASD1,-0.1706069105441235,-0.9186016397649494,1.0289528251654616,2.1972245773362196
CASK,-1.022181347000797,0.4421270940256927,0.6323407602003595,5.14166355650266
CASP1,-0.28723556209549983,-1.364554109575118,-0.02031029852795942,0.6931471805599453
CASP10,0.06241806890857294,-1.345274555403928,0.346438495466771,0.6931471805599453
CASP2,-0.6183663404426275,-0.36659802748907505,0.6475010739696749,1.0986122886681098
CASP3,0.23516564044743823,-0.0042587040544447285,-0.5629721733080884,2.70805020110221
CASP4,-0.19744538688594077,0.0014970105958486135,0.09532963689824325,0.6931471805599453
CASP6,0.2719306154345647,0.0017935100498852607,0.6184569673795238,1.6094379124341003
CASP7,-0.08171472261709214,-1.254087565925628,0.7026641573291932,0.6931471805599453
CASP8,0.21896757504166733,-1.3173140960138359,0.3591924082327746,1.6094379124341003
CASP9,-0.15189437939242628,-0.02833853007268583,0.42643379449556357,1.6094379124341003
CASS4,-0.286322024507591,-0.1494260788606185,0.29644293526843674,0.0
CAST,0.25902220513526597,-0.7865227015679928,0.5397300942481474,1.0986122886681098
CASTOR1,0.3056033532153174,0.1470142056002112,0.44954273050631083,1.0986122886681098
CAT,-0.21227273226316143,-1.0321306505146144,0.22750464745160157,0.6931471805599453
CATSPER2,-0.43570670727599403,-0.1272394939599343,-0.16463489771246365,3.1354942159291497
CATSPERB,0.2661508940677417,-0.4014831941091044,0.4806371308147382,0.0
CATSPERG,0.5072853810807196,-0.35818517727705074,-0.09942766024513754,5.4116460518550396
CAV1,-0.5716422120408963,0.2697565153779195,0.14202480244474677,2.3978952727983707
