gene,out_degree,in_degree,pagerank,hub,two_hop_reach,reach_ratio
PRR7,4.0,39.0,5.481245600888795e-05,9.021596844370617e-06,649,129.8
PRRC1,0.0,22.0,0.00011813222763865786,-0.0,0,0.0
PRRC2A,48.0,25.0,0.00039461773279499606,0.00011013742106392337,1498,30.571428571428573
PRRC2C,11.0,20.0,6.7880638236872e-05,2.7394933095272817e-05,249,20.75
PRRX2,0.0,15.0,5.0228572687105204e-05,-0.0,0,0.0
PRSS21,22.0,1.0,4.675833461437996e-05,7.525051275354848e-05,2286,99.3913043478261
PRSS23,0.0,99.0,9.449605638748616e-05,-0.0,0,0.0
PRSS53,2.0,15.0,0.0001491306639142141,4.84215976486734e-06,8,2.6666666666666665
PRTFDC1,0.0,10.0,8.591424017244877e-05,-0.0,0,0.0
PRUNE1,1.0,10.0,4.732216785774715e-05,1.7351050888220206e-06,0,0.0
PRX,0.0,4.0,4.7637525784672465e-05,-0.0,0,0.0
PRXL2A,0.0,42.0,0.0001527487430819735,-0.0,0,0.0
PRXL2B,3.0,21.0,5.5154437452555985e-05,9.09177793729852e-06,12,3.0
PRXL2C,1.0,34.0,8.570692821653392e-05,1.6695158739225546e-06,1,0.5
PSAP,0.0,56.0,5.8710332621075145e-05,-0.0,0,0.0
PSAT1,1.0,229.0,0.0002385069697520699,1.2112245023388865e-06,0,0.0
PSD,22.0,11.0,9.622283291708448e-05,5.506919976069163e-05,2236,97.21739130434783
PSD4,2.0,108.0,0.0002588880365711339,6.928110680084671e-07,0,0.0
PSEN1,0.0,37.0,5.573504184743316e-05,-0.0,0,0.0
PSEN2,1.0,12.0,4.8048833390789936e-05,1.0140779350496614e-06,0,0.0
PSENEN,0.0,13.0,0.00023404724121959132,-0.0,0,0.0
PSIP1,276.0,40.0,7.190898392350311e-05,0.0005756685358327871,6805,24.56678700361011
PSKH1,3.0,43.0,5.389685661519776e-05,4.5907370315867e-06,9,2.25
PSMA8,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
PSMB10,0.0,43.0,6.755585035706802e-05,-0.0,0,0.0
PSMB5,0.0,62.0,0.00015422208337029082,-0.0,0,0.0
PSMB6,0.0,56.0,0.00016170015651469912,-0.0,0,0.0
PSMB7,2.0,25.0,5.311105419087335e-05,5.817097176661039e-06,1,0.3333333333333333
PSMB8,0.0,106.0,0.0002391171831112979,-0.0,0,0.0
PSMB9,65.0,142.0,0.00021558588947086165,0.0002358050320938898,2133,32.31818181818182
PSMC1,50.0,45.0,0.00011517267235410097,0.00018691098469153367,1318,25.84313725490196
PSMC3IP,1.0,33.0,9.129726065541192e-05,1.5207991263876534e-06,1,0.5
PSMC5,22.0,44.0,9.7156859973855e-05,5.221263515329422e-05,756,32.869565217391305
PSMD10,2.0,51.0,7.747994041957002e-05,1.7388177677370908e-06,4,1.3333333333333333
PSMD4,40.0,69.0,9.961375650151217e-05,0.00010147092392764063,82,2.0
PSMD5,1.0,7.0,0.00011485785295473213,1.99031391105746e-06,2,1.0
PSMD9,2.0,39.0,0.0001246367086206653,5.478853056422993e-06,11,3.6666666666666665
PSME1,2.0,142.0,0.00010819296397951412,5.77497040103043e-06,6,2.0
PSME2,0.0,25.0,5.149103508673875e-05,-0.0,0,0.0
PSME3,0.0,64.0,8.345477533388339e-05,-0.0,0,0.0
PSME3IP1,4.0,7.0,0.00010761650058108667,4.286661330530695e-06,2,0.4
PSME4,1.0,37.0,6.109897553005346e-05,2.1896052975603278e-06,190,95.0
PSMF1,63.0,18.0,9.788416941954633e-05,0.00015462307895261208,1922,30.03125
PSMG2,23.0,13.0,0.00010226480936532267,6.396122217309978e-05,176,7.333333333333333
PSPC1,0.0,31.0,0.00011868554518275703,-0.0,0,0.0
PSRC1,0.0,16.0,6.305680868798585e-05,-0.0,0,0.0
PSTPIP1,0.0,49.0,0.00019557466006002582,-0.0,0,0.0
PSTPIP2,0.0,54.0,6.11936223132597e-05,-0.0,0,0.0
PTAFR,0.0,1.0,4.698610730482539e-05,-0.0,0,0.0
PTAR1,0.0,53.0,8.156016668069846e-05,-0.0,0,0.0
PTBP1,44.0,28.0,0.00010792451936503201,0.0001414782823566196,860,19.11111111111111
PTBP2,5.0,31.0,0.0003000100234436995,1.1530706499170467e-05,22,3.6666666666666665
PTBP3,5.0,43.0,9.029848182931987e-05,8.516951610752266e-06,699,116.5
PTCD2,400.0,8.0,4.735432349511056e-05,0.0014044989720023065,7167,17.872817955112218
PTCH1,1.0,26.0,5.472807172237119e-05,1.0736136329163953e-06,0,0.0
PTDSS1,27.0,87.0,7.546077633254374e-05,0.00010610211359880978,1662,59.357142857142854
PTDSS2,34.0,12.0,4.781089827990521e-05,8.070226242644468e-05,1006,28.742857142857144
PTEN,269.0,44.0,6.211404217082244e-05,0.0006877689297507404,3642,13.488888888888889
PTER,0.0,40.0,0.00011697399942484627,-0.0,0,0.0
PTGDR2,0.0,3.0,6.305266647640472e-05,-0.0,0,0.0
PTGER2,0.0,132.0,0.00016596230711632127,-0.0,0,0.0
PTGER3,6.0,2.0,7.722319484977142e-05,1.1792834568687573e-05,8,1.1428571428571428
PTGER4,0.0,78.0,0.00011060133178534496,-0.0,0,0.0
PTGES2,1.0,36.0,5.4298785988225176e-05,1.5646870362465637e-06,0,0.0
PTGES3,0.0,3.0,4.768296849344631e-05,-0.0,0,0.0
PTGFRN,2.0,47.0,0.00016034032110213297,2.233904669313203e-06,18,6.0
PTGIR,0.0,112.0,0.0002700407472350206,-0.0,0,0.0
PTGIS,0.0,97.0,0.0001509253207683396,-0.0,0,0.0
PTGR1,0.0,28.0,0.00030623892679256274,-0.0,0,0.0
PTGR2,0.0,19.0,5.023863241388917e-05,-0.0,0,0.0
PTGR3,0.0,44.0,0.00010709086257756296,-0.0,0,0.0
PTGS2,0.0,27.0,0.00032481762671066023,-0.0,0,0.0
PTK2B,0.0,111.0,0.00018245890575199747,-0.0,0,0.0
PTMS,0.0,90.0,0.0004671382277871324,-0.0,0,0.0
PTOV1,0.0,38.0,0.00016572433949048825,-0.0,0,0.0
PTP4A3,0.0,56.0,0.00018114066817005947,-0.0,0,0.0
PTPA,682.0,48.0,0.00023895464207201203,0.0016665543988022523,8100,11.859443631039532
PTPDC1,3.0,8.0,5.0793685954454316e-05,9.102275714959805e-06,1,0.25
PTPMT1,12.0,4.0,4.728561402598565e-05,4.7005009477111195e-05,758,58.30769230769231
PTPN1,61.0,43.0,5.8410310109272223e-05,0.0002739147820260967,2022,32.61290322580645
PTPN11,36.0,49.0,0.00010358458530783965,9.349478733243328e-05,961,25.972972972972972
PTPN12,1.0,50.0,6.197656360935235e-05,1.3713035515031437e-06,46,23.0
PTPN13,0.0,37.0,0.0004655289235350635,-0.0,0,0.0
PTPN14,2.0,31.0,0.00010724271305229821,1.965569535763256e-06,0,0.0
PTPN18,0.0,24.0,7.914925031464934e-05,-0.0,0,0.0
PTPN2,190.0,12.0,5.869649718019528e-05,0.0005615996873686692,4955,25.94240837696335
PTPN22,1.0,91.0,8.033269361051119e-05,1.2386514949832798e-06,0,0.0
PTPN4,1.0,47.0,0.0001659885165762051,2.701958260854349e-06,6,3.0
PTPN6,2.0,81.0,0.00011743735854310403,2.790118381158992e-06,61,20.333333333333332
PTPN7,4.0,81.0,0.00018542579961802663,1.181450697144625e-05,6,1.2
PTPN9,3.0,40.0,7.312953682538944e-05,7.126841833512052e-06,9,2.25
PTPRA,3.0,31.0,5.881671095081757e-05,1.0891615344409118e-05,16,4.0
PTPRC,2399.0,122.0,8.538633242434585e-05,0.006561095857186946,9108,3.795
PTPRE,0.0,29.0,5.191460422095712e-05,-0.0,0,0.0
PTPRK,0.0,56.0,8.401807829593695e-05,-0.0,0,0.0
PTPRM,0.0,11.0,6.436193128288517e-05,-0.0,0,0.0
PTRH1,2.0,24.0,7.684798254056446e-05,2.487588596370149e-06,0,0.0
PTRH2,2.0,13.0,4.8782834973314145e-05,3.1062076321038625e-06,43,14.333333333333334
PTRHD1,2.0,43.0,6.515181184412403e-05,5.118615812540796e-06,0,0.0
PTS,1.0,57.0,6.730732746706682e-05,9.255592450501999e-07,3,1.5
PTTG1IP,4.0,78.0,0.0002003319825429735,7.447461976088536e-06,32,6.4
PUDP,20.0,2.0,4.775637962907934e-05,4.0731976572478124e-05,3638,173.23809523809524
PUF60,1.0,88.0,8.630076602297862e-05,4.76958597892093e-07,1,0.5
PUM1,144.0,23.0,0.00010675368406046988,0.00034710895395561117,4458,30.744827586206895
PUM2,1.0,32.0,0.0001005749188708259,1.2112013145833989e-06,12,6.0
PUM3,1.0,23.0,4.837541395620967e-05,2.719306715278024e-06,24,12.0
PURA,1.0,18.0,8.761780729823858e-05,2.5540797911179454e-06,0,0.0
PURB,0.0,33.0,0.00010386908771502007,-0.0,0,0.0
PUS1,4.0,75.0,6.499760041855339e-05,1.0649655262518429e-05,31,6.2
PUS10,1.0,7.0,5.375334822702632e-05,5.436873143073805e-07,1,0.5
PUS3,2.0,27.0,6.165029128922606e-05,3.6433844185606746e-06,6,2.0
PUS7,0.0,64.0,5.9060411464565836e-05,-0.0,0,0.0
PUS7L,3.0,20.0,0.00025159910834570613,4.888578295848069e-06,10,2.5
PUSL1,1.0,4.0,4.734829068013922e-05,1.015149333376754e-06,1,0.5
PVR,2.0,19.0,5.786848799001095e-05,1.2222746313375449e-06,3,1.0
PWWP2A,1.0,7.0,4.722229701029839e-05,3.54048928334578e-06,2,1.0
PWWP2B,1.0,17.0,6.838899881627734e-05,1.8471651477801594e-06,0,0.0
PXK,1.0,107.0,0.00016440299891466107,2.393457440731857e-06,0,0.0
PXMP4,64.0,7.0,4.8489086009926926e-05,0.00011503157519628485,715,11.0
PXN,1.0,59.0,9.80546133084071e-05,1.6400036530079576e-06,0,0.0
PXYLP1,0.0,23.0,0.0001063315778678559,-0.0,0,0.0
PYCARD,3.0,76.0,8.416505072569535e-05,5.520621587492787e-06,4,1.0
PYCR1,1.0,155.0,0.00038083819674609754,1.2265525073839397e-06,2,1.0
PYCR2,0.0,38.0,5.551516599113542e-05,-0.0,0,0.0
PYCR3,1.0,17.0,7.31829165221097e-05,3.45034186656468e-06,0,0.0
PYGB,1.0,19.0,6.859953804733425e-05,6.23218384586391e-07,0,0.0
PYGM,99.0,7.0,9.073180478290672e-05,0.000248263439587579,2420,24.2
PYGO2,0.0,27.0,9.80523893372333e-05,-0.0,0,0.0
PYHIN1,0.0,8.0,4.803239892926986e-05,-0.0,0,0.0
PYM1,1.0,20.0,4.96454453247449e-05,4.4461790813757545e-06,0,0.0
PYROXD1,18.0,37.0,5.555353929831778e-05,3.6512888025849366e-05,32,1.6842105263157894
PYROXD2,1.0,6.0,5.483418136227557e-05,9.236695910819363e-07,24,12.0
PYURF,3.0,48.0,7.19727648615699e-05,6.055288414602577e-06,17,4.25
QDPR,3.0,38.0,0.00018028544922945528,4.988463881441448e-06,14,3.5
QKI,6.0,28.0,6.950602957741882e-05,1.0813427367917667e-05,351,50.142857142857146
QPCT,0.0,2.0,4.7176927168459986e-05,-0.0,0,0.0
QPCTL,0.0,10.0,4.9850883232550674e-05,-0.0,0,0.0
QPRT,0.0,15.0,0.00014683911756833228,-0.0,0,0.0
QRICH1,15.0,13.0,6.0734746965136214e-05,4.6154063517860865e-05,82,5.125
QRICH2,0.0,6.0,9.138666296587019e-05,-0.0,0,0.0
QRSL1,154.0,20.0,4.894891216681279e-05,0.0006057139689215421,4681,30.2
QSER1,2.0,31.0,5.9007286297229555e-05,3.953382284367824e-06,9,3.0
QSOX1,0.0,11.0,5.3315867528576306e-05,-0.0,0,0.0
QSOX2,3.0,10.0,4.9375787285258315e-05,5.085174490997071e-06,0,0.0
QTRT1,2.0,39.0,7.991204181909028e-05,6.802270219089126e-06,37,12.333333333333334
QTRT2,0.0,16.0,0.00015877922113231066,-0.0,0,0.0
R3HCC1,5.0,25.0,7.367730038055378e-05,9.294670889443184e-06,7,1.1666666666666667
R3HCC1L,125.0,15.0,8.504371386094427e-05,0.00022265247745080756,3220,25.555555555555557
R3HDM1,2.0,23.0,0.00017680511148658162,2.4818257251915075e-06,1,0.3333333333333333
R3HDM2,1.0,27.0,5.696829143705987e-05,1.8798722665466596e-06,219,109.5
R3HDM4,1.0,73.0,7.4704345031035e-05,9.721117705258543e-07,0,0.0
RAB10,3.0,60.0,8.027642783114928e-05,6.483476777099305e-06,6,1.5
RAB11A,0.0,65.0,7.210608237839748e-05,-0.0,0,0.0
RAB11B,0.0,39.0,5.828257093596331e-05,-0.0,0,0.0
RAB11FIP1,139.0,77.0,7.169147511300118e-05,0.0002381397354099921,4511,32.22142857142857
RAB11FIP2,0.0,17.0,6.303263188215825e-05,-0.0,0,0.0
RAB11FIP3,1.0,20.0,0.00011124528751426941,2.9801195322715094e-06,3,1.5
RAB11FIP4,0.0,53.0,8.589228896837262e-05,-0.0,0,0.0
RAB11FIP5,14.0,47.0,9.045944352123532e-05,3.3065872794085665e-05,19,1.2666666666666666
RAB12,1.0,31.0,5.5696145991694296e-05,8.2872778354676e-07,18,9.0
RAB13,2.0,40.0,7.504764454064108e-05,2.2584524211329344e-06,2,0.6666666666666666
RAB14,9.0,37.0,5.883171698325216e-05,3.897586628144986e-05,442,44.2
RAB15,1.0,28.0,5.229788305873485e-05,8.738529696281431e-07,0,0.0
RAB18,1.0,28.0,7.734566812236257e-05,1.5888259362031104e-06,2,1.0
RAB19,1.0,12.0,4.786255686105898e-05,1.453413187382394e-06,0,0.0
RAB1A,50.0,28.0,5.4154918372237493e-05,0.0001864044869477225,970,19.019607843137255
RAB1B,1.0,36.0,0.00012135177737369039,2.0344225046493594e-06,0,0.0
RAB20,5.0,30.0,7.878963652779456e-05,2.0772402412992777e-05,52,8.666666666666666
RAB21,34.0,54.0,9.305803250868121e-05,7.541633969481129e-05,1457,41.628571428571426
RAB22A,26.0,17.0,5.2025576851537265e-05,7.714750807308593e-05,130,4.814814814814815
RAB23,5.0,21.0,6.425220279865316e-05,9.93304686273409e-06,12,2.0
RAB24,1.0,7.0,4.756647323201064e-05,4.460947633341458e-06,16,8.0
RAB27A,1.0,87.0,0.0001077494830480208,3.8371519501326055e-07,0,0.0
RAB27B,41.0,24.0,5.2821053655853924e-05,7.984133627965135e-05,3155,75.11904761904762
RAB28,0.0,9.0,4.903304625610308e-05,-0.0,0,0.0
RAB29,0.0,70.0,0.00012726819305633095,-0.0,0,0.0
RAB2A,0.0,22.0,8.986176521921826e-05,-0.0,0,0.0
RAB2B,32.0,51.0,8.249272596450364e-05,9.088533987621739e-05,227,6.878787878787879
RAB30,0.0,13.0,4.826204596731072e-05,-0.0,0,0.0
RAB31,1.0,1.0,4.6717909207564624e-05,7.572726933134639e-07,10,5.0
RAB32,0.0,13.0,0.00012645439427631336,-0.0,0,0.0
RAB33A,1.0,67.0,0.00014170675966786655,3.4078925912419714e-06,0,0.0
RAB33B,0.0,16.0,4.883986260607033e-05,-0.0,0,0.0
RAB34,3.0,4.0,5.3256599895635994e-05,7.108460106042914e-06,2,0.5
RAB35,2.0,34.0,5.899095053112702e-05,6.125630396881636e-06,0,0.0
RAB37,0.0,58.0,7.42444740141467e-05,-0.0,0,0.0
RAB39B,0.0,63.0,0.0001895665846085962,-0.0,0,0.0
RAB3A,0.0,16.0,6.185094571028092e-05,-0.0,0,0.0
RAB3D,3.0,7.0,4.733926914230789e-05,4.0828775986866834e-06,5,1.25
RAB3GAP1,0.0,65.0,6.180319887880517e-05,-0.0,0,0.0
RAB3GAP2,2.0,16.0,0.00017910575198529222,5.187018276728663e-06,5,1.6666666666666667
RAB3IP,0.0,29.0,5.300708262389671e-05,-0.0,0,0.0
RAB40B,1.0,5.0,4.752065454484046e-05,2.1538536266418925e-06,0,0.0
RAB40C,0.0,9.0,0.0001619571455267463,-0.0,0,0.0
RAB43,0.0,6.0,4.694020097059691e-05,-0.0,0,0.0
RAB4A,5.0,38.0,6.965193122117583e-05,1.2350263936759544e-05,9,1.5
RAB5A,3.0,55.0,6.335984089670307e-05,5.792435028845009e-06,13,3.25
RAB5B,7.0,66.0,0.00010955816106211303,1.6012928655938198e-05,189,23.625
RAB5C,2.0,47.0,5.963054835108319e-05,3.3221548930349557e-06,41,13.666666666666666
RAB5IF,0.0,24.0,6.276670116727191e-05,-0.0,0,0.0
RAB6B,5.0,23.0,0.0001315644514745591,1.2678243903550575e-05,9,1.5
RAB7A,0.0,24.0,5.202009324214236e-05,-0.0,0,0.0
RAB8A,0.0,66.0,8.601074040568126e-05,-0.0,0,0.0
RAB8B,7.0,80.0,6.535502118956878e-05,1.7294982082122457e-05,47,5.875
RAB9A,1.0,31.0,8.347403121064276e-05,9.693282271385405e-07,2,1.0
RAB9B,16.0,3.0,4.680329911316657e-05,2.9783819961874894e-05,16,0.9411764705882353
RABAC1,0.0,86.0,7.41077401630444e-05,-0.0,0,0.0
RABEP1,1.0,70.0,0.00013607859295534827,2.1397036483429002e-06,2,1.0
RABEP2,1.0,22.0,4.918816283366789e-05,2.3276010014106137e-06,0,0.0
RABEPK,2.0,31.0,6.74268785692419e-05,5.0208197132889146e-06,0,0.0
RABGAP1,1.0,15.0,0.00014857645578583622,8.988957793632066e-07,1,0.5
RABGAP1L,2.0,75.0,8.081867602938321e-05,4.7940915749424035e-06,5,1.6666666666666667
RABGEF1,62.0,18.0,6.893448783114397e-05,0.0001788709155204246,992,15.746031746031745
RABGGTB,3.0,137.0,9.248691016507896e-05,4.62001628974031e-06,1,0.25
RABIF,0.0,17.0,9.299025032908693e-05,-0.0,0,0.0
RABL3,1.0,35.0,7.633701260647699e-05,1.223093942063783e-06,1,0.5
RABL6,0.0,44.0,0.00021319497415446848,-0.0,0,0.0
RAC1,0.0,21.0,5.847886065022484e-05,-0.0,0,0.0
RAC2,560.0,121.0,0.00011721717704053097,0.0018387419780734203,7531,13.424242424242424
RAC3,0.0,62.0,0.0001983396037090654,-0.0,0,0.0
RAD1,0.0,17.0,5.475400000364164e-05,-0.0,0,0.0
RAD18,1.0,32.0,5.63045817905493e-05,4.6282623134916727e-07,22,11.0
RAD21,22.0,35.0,9.243136960591911e-05,5.6453901446641375e-05,248,10.782608695652174
RAD23A,35.0,73.0,8.73203184163554e-05,7.277619770014817e-05,1393,38.69444444444444
RAD23B,1.0,39.0,6.366285731682002e-05,1.7022092529680717e-06,5,2.5
RAD50,381.0,79.0,8.704037156353125e-05,0.000855772193830424,6823,17.861256544502616
RAD51AP1,2.0,33.0,5.513960404783069e-05,6.235292661981855e-06,79,26.333333333333332
RAD51B,92.0,18.0,5.441183688971453e-05,0.0003833866991329133,2934,31.548387096774192
RAD51D,24.0,14.0,4.898024635580752e-05,6.14997262695701e-05,881,35.24
RAD52,0.0,12.0,7.991374891955761e-05,-0.0,0,0.0
RAD54B,0.0,37.0,7.201734818172244e-05,-0.0,0,0.0
RAD54L,1.0,20.0,6.395060176583186e-05,3.856197519484783e-06,3,1.5
RAD54L2,3.0,14.0,0.00012126588746270853,3.519981419925849e-06,28,7.0
RADX,1.0,9.0,5.264993417268584e-05,1.7649670722279539e-07,0,0.0
RAF1,100.0,20.0,5.643314304052322e-05,0.0002908273995179839,2696,26.693069306930692
RAI1,1.0,27.0,7.343029174030533e-05,3.0128548958996756e-06,129,64.5
RALA,0.0,29.0,5.793206969903209e-05,-0.0,0,0.0
RALB,0.0,62.0,7.023595957966405e-05,-0.0,0,0.0
RALBP1,4.0,40.0,7.466625339339463e-05,1.4274540856373742e-05,10,2.0
RALGAPA1,1.0,10.0,0.00028175603353352814,4.76958597892093e-07,1,0.5
RALGAPA2,1.0,26.0,7.123127872644223e-05,1.188302192032201e-06,0,0.0
RALGAPB,2.0,16.0,7.707249281510545e-05,5.927792980020684e-06,2,0.6666666666666666
RALGDS,2.0,56.0,6.095992547901331e-05,4.530805997128158e-06,198,66.0
RALGPS1,1.0,16.0,5.208867286876946e-05,1.5207991263876534e-06,1,0.5
RALGPS2,1.0,6.0,4.76552025087812e-05,1.4037673530283483e-06,1,0.5
RALY,0.0,31.0,5.4614983493311384e-05,-0.0,0,0.0
RAMAC,0.0,12.0,5.06928340737694e-05,-0.0,0,0.0
RAMP1,1.0,87.0,0.00010194980434171939,9.544484671383172e-07,0,0.0
RANBP10,0.0,14.0,9.573274360802201e-05,-0.0,0,0.0
RANBP3,49.0,25.0,0.00013499770796267393,0.00012380910323517405,968,19.36
RANBP6,1.0,15.0,6.66170459481636e-05,7.923519824195455e-08,0,0.0
RANBP9,0.0,62.0,6.694200667765872e-05,-0.0,0,0.0
RANGRF,0.0,34.0,5.590458114648097e-05,-0.0,0,0.0
RAP1A,14.0,94.0,0.00010286917211820468,4.829310876676164e-05,398,26.533333333333335
RAP1GAP2,0.0,5.0,4.7208905342103185e-05,-0.0,0,0.0
RAP1GDS1,1.0,38.0,0.00013411078072600623,2.9544295494147827e-06,12,6.0
RAP2A,5.0,53.0,0.0003601170962792958,1.4673739085572874e-05,65,10.833333333333334
RAP2B,4.0,28.0,5.6560005434624295e-05,4.690395283209782e-06,4,0.8
RAP2C,0.0,26.0,7.065189519459033e-05,-0.0,0,0.0
RAPGEF2,1.0,46.0,5.639518242642525e-05,1.236289461217462e-06,2,1.0
RAPGEF6,0.0,29.0,4.944658175860129e-05,-0.0,0,0.0
RAPGEFL1,0.0,3.0,8.081255157819673e-05,-0.0,0,0.0
RAPH1,0.0,33.0,6.902777961255018e-05,-0.0,0,0.0
RARA,6.0,54.0,7.929349744396615e-05,1.9253528044320546e-05,9,1.2857142857142858
RARG,1.0,38.0,6.306143812657212e-05,2.4844592016682592e-06,1,0.5
RARS2,0.0,15.0,4.81066818904089e-05,-0.0,0,0.0
RASA1,1.0,29.0,5.73928785928622e-05,4.2928194783824753e-07,1,0.5
RASA2,126.0,47.0,6.458440399248794e-05,0.0003577150174490706,3296,25.95275590551181
RASA3,5.0,86.0,8.269060053602557e-05,9.772372222522062e-06,9,1.5
RASAL3,494.0,68.0,0.0001083618204430884,0.001215027292892687,7569,15.290909090909091
RASD1,0.0,9.0,0.0001543257946287166,-0.0,0,0.0
RASGEF1A,0.0,26.0,5.2252289029848714e-05,-0.0,0,0.0
RASGEF1B,0.0,25.0,8.046862840030297e-05,-0.0,0,0.0
RASGRF2,2.0,32.0,5.3623924518088724e-05,2.381733124861571e-06,1,0.3333333333333333
RASGRP1,169.0,108.0,9.870066720153045e-05,0.00033430141153623435,2831,16.652941176470588
RASGRP2,1.0,56.0,9.852087900991409e-05,2.596642872841849e-07,0,0.0
RASGRP3,0.0,27.0,4.931046722481293e-05,-0.0,0,0.0
RASGRP4,0.0,9.0,4.731811734117262e-05,-0.0,0,0.0
RASSF1,0.0,67.0,0.00016913956244873904,-0.0,0,0.0
RASSF2,1.0,85.0,0.00015717685927528317,2.723802305674904e-06,1268,634.0
RASSF3,0.0,60.0,6.179421497584761e-05,-0.0,0,0.0
RASSF4,1.0,21.0,0.0001008273077827052,1.4214646121637419e-06,0,0.0
RASSF5,1.0,59.0,9.449093527150412e-05,2.409235695606271e-06,6,3.0
RASSF7,0.0,33.0,0.00019794653296061637,-0.0,0,0.0
RASSF8,7.0,6.0,7.013121460324647e-05,1.795958537489515e-05,130,16.25
RAVER1,60.0,44.0,0.00011193622217111192,0.0001301741547690066,1603,26.278688524590162
RAVER2,3.0,12.0,5.5122937658513894e-05,3.192244302708456e-06,376,94.0
RB1,0.0,36.0,7.983778930966597e-05,-0.0,0,0.0
RB1CC1,263.0,15.0,5.177810316970545e-05,0.0006580606239221152,3792,14.363636363636363
RBAK,2.0,20.0,0.00017468907588435035,3.9474770761058175e-06,4,1.3333333333333333
RBBP7,0.0,39.0,9.385592985015971e-05,-0.0,0,0.0
RBBP9,0.0,90.0,0.00010247020751986562,-0.0,0,0.0
RBCK1,409.0,14.0,4.9891708056054456e-05,0.0012141311100722833,6586,16.06341463414634
RBFA,741.0,30.0,5.42132250166911e-05,0.0023445165483335743,8278,11.15633423180593
RBIS,12.0,8.0,8.575679341630036e-05,5.015988843275523e-05,480,36.92307692307692
RBKS,1.0,45.0,0.00010441783093644813,2.4948068458886235e-06,7,3.5
RBL1,2.0,22.0,5.302527702708168e-05,4.407045961052677e-06,14,4.666666666666667
RBL2,2.0,135.0,0.00013440762553108303,5.126086366678365e-06,367,122.33333333333333
RBM10,902.0,15.0,0.00021798309091831516,0.0024365701769159436,8545,9.462901439645625
RBM11,0.0,9.0,5.038898755456804e-05,-0.0,0,0.0
RBM12,229.0,6.0,5.277070363784471e-05,0.0005516280230795367,2948,12.817391304347826
RBM12B,3.0,23.0,5.0354990626462946e-05,7.3977656242087245e-06,26,6.5
RBM15,19.0,48.0,9.31679830811266e-05,5.342507870890292e-05,1825,91.25
RBM15B,1.0,60.0,0.00011837387575430988,5.021552167002019e-07,1,0.5
RBM17,0.0,175.0,0.00018978743004069648,-0.0,0,0.0
RBM18,199.0,17.0,5.5358693025507594e-05,0.0006102222756617956,5045,25.225
RBM23,0.0,21.0,4.951660020031703e-05,-0.0,0,0.0
RBM26,1.0,13.0,0.00022158467991747119,2.986162008534061e-06,0,0.0
RBM27,111.0,40.0,5.8725839896348336e-05,0.000333422944398732,3851,34.38392857142857
RBM3,1.0,100.0,0.00019602521650460657,3.15009551234304e-07,1,0.5
RBM33,129.0,79.0,0.0001432932012525795,0.0003335896021493013,1360,10.461538461538462
RBM34,1.0,5.0,6.212837378648019e-05,2.723802305674904e-06,1268,634.0
RBM38,1.0,38.0,9.166164488802364e-05,1.8173055786546905e-06,0,0.0
RBM41,3.0,15.0,5.33141517424655e-05,4.995813041609385e-06,3,0.75
RBM43,0.0,16.0,4.828590135924649e-05,-0.0,0,0.0
RBM45,3.0,12.0,5.0616952257640015e-05,3.6112528761327747e-06,3,0.75
RBM47,0.0,45.0,6.170363670011226e-05,-0.0,0,0.0
RBM4B,0.0,5.0,0.00031552508031035563,-0.0,0,0.0
RBM5,144.0,54.0,0.00018414870552000063,0.0003500201656504359,4573,31.53793103448276
RBM6,0.0,40.0,7.247386361007775e-05,-0.0,0,0.0
RBM7,3.0,20.0,0.0003820358045304853,4.454802707782007e-06,7,1.75
RBMS1,0.0,49.0,8.839221617758635e-05,-0.0,0,0.0
RBMS2,9.0,20.0,0.0002053159683059697,2.4880950048679123e-05,382,38.2
RBMS3,0.0,16.0,6.002141514730944e-05,-0.0,0,0.0
RBMX2,2.0,3.0,4.6866142341440875e-05,6.877178921341119e-06,1,0.3333333333333333
RBMXL1,1.0,23.0,0.00014769071774582598,1.2748030094569053e-06,2,1.0
RBPJ,76.0,100.0,0.00012575059107444456,0.00019126539119517622,1097,14.246753246753247
RBPMS,3.0,12.0,5.852102696605235e-05,6.459584232836746e-06,19,4.75
RBSN,21.0,1.0,4.675932131620666e-05,6.70634575260581e-05,782,35.54545454545455
RC3H1,164.0,44.0,8.154370096450508e-05,0.00038644071350108395,7056,42.763636363636365
RC3H2,8.0,36.0,0.00019248583705912034,1.692589429970487e-05,578,64.22222222222223
RCAN1,0.0,67.0,0.0003851106768207676,-0.0,0,0.0
RCAN2,0.0,38.0,5.649445605328912e-05,-0.0,0,0.0
RCAN3,12.0,62.0,5.451310932810618e-05,2.7288627138829854e-05,418,32.15384615384615
RCBTB1,15.0,30.0,0.0001561178728675671,2.2937866528028213e-05,232,14.5
RCBTB2,2.0,110.0,0.00029056805770309794,4.9188515192127955e-06,4,1.3333333333333333
RCC1L,706.0,20.0,5.49701985076404e-05,0.0020392124380919233,8610,12.178217821782178
RCC2,1.0,18.0,8.42498592085029e-05,7.232411586340227e-07,6,3.0
RCCD1,11.0,48.0,0.00010588350514941237,2.244950149594795e-05,46,3.8333333333333335
RCE1,1.0,11.0,0.0001361256544086265,1.1785765678550474e-06,1,0.5
RCHY1,14.0,20.0,7.881277392920394e-05,2.16984743183889e-05,138,9.2
