gene,effect_reach,repeatability,precision__activation_tcr,precision__th1_effector,precision__th2,precision__exhaustion_like,precision__memory_stem_like,precision__cd4_ctl_cytotoxic,precision__treg,known_regulator,clinical_controller,ISCI_primary_rank,ISCI_orthogonal,reach_pct,repeatability_conditional_pct,precision_activation_tcr_conditional_pct,precision_th1_effector_conditional_pct,precision_th2_conditional_pct,precision_exhaustion_like_conditional_pct,precision_memory_stem_like_conditional_pct,precision_cd4_ctl_cytotoxic_conditional_pct,precision_treg_conditional_pct,th2_evidence,th1_evidence,repeatability_evidence,profile_archetype,pareto_front,profile_version,profile_is_scalar,git_sha,data_sha256,axes_sha256,timestamp,command,method_version
DOCK2,724.0,0.7832777816609892,0.8097437369857609,3.5856271815886136,3.2150319292015497,0.8435209580487957,1.394836741896153,1.3820493917281504,1.8233271197898935,False,False,803.0,0.4382936507936508,0.8228155339805825,0.6577669902912622,0.07524271844660194,0.5533980582524272,0.5105177993527508,0.10275080906148867,0.25080906148867316,0.22815533980582525,0.5995145631067961,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,high_reach_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DOHH,984.6666666666666,0.7174316547048241,1.9382141230853147,2.39910160489911,3.3417458036019845,1.3382058748227381,4.06960935085749,2.1854386063441216,2.1276957443033333,False,False,302.0,0.6561507936507937,0.8818770226537217,0.4110032362459547,0.6472491909385113,0.2580906148867314,0.5145631067961165,0.33495145631067963,0.8406148867313916,0.5315533980582524,0.6763754045307443,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,high_reach_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DOLPP1,1601.3333333333333,0.718659666607794,1.9010696151803155,6.531935535000643,3.7856062489937385,1.770215371048841,3.414488680556183,1.9857867426398517,1.8823916514250303,False,False,249.0,0.6843253968253968,0.9466019417475728,0.40938511326860844,0.6116504854368932,0.81957928802589,0.5752427184466019,0.5226537216828478,0.7354368932038835,0.4546925566343042,0.5865695792880259,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,high_reach_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DOP1A,315.6666666666667,0.8077638392265727,0.49508313902233486,1.9328326120061912,1.7024762469543908,1.6234969828729018,1.977868343962105,2.367403469853175,2.02953673219274,False,False,648.0,0.5015873015873016,0.5752427184466019,0.8114886731391586,0.03640776699029126,0.22491909385113268,0.19174757281553398,0.5509708737864077,0.5558252427184466,0.6674757281553398,0.7273462783171522,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,repeatable_low_precision,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DOP1B,1613.6666666666667,0.3749415512242025,2.6176677345779,6.036220056130939,3.833853175457826,1.3096604182950753,2.0240838329997266,0.8631016621424865,1.3629013966578627,False,False,894.0,0.3934523809523809,0.948220064724919,0.06957928802588997,0.7985436893203883,0.790453074433657,0.5825242718446602,0.30906148867313915,0.436084142394822,0.025889967637540454,0.36003236245954695,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,high_reach_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DOT1L,245.0,0.5293951225617409,2.0215772139840333,6.395691382872229,6.697522879991086,0.9700193045200556,0.540525364932424,2.0653112072285933,1.1185041288259765,False,False,453.0,0.5857142857142857,0.47896440129449835,0.16585760517799353,0.790453074433657,0.959546925566343,0.9619741100323624,0.23220064724919093,0.04611650485436893,0.587378640776699,0.34385113268608414,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,precise_context_controller,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DPH1,247.66666666666666,0.7649737238242723,2.3184190162662266,3.4966311725500288,5.436010951839627,2.0940926438219836,3.1134283565045586,1.242841152597915,1.4475532421369988,False,False,202.0,0.7095238095238096,0.4842233009708738,0.6173139158576052,0.8843042071197411,0.6448220064724919,0.9199029126213593,0.720873786407767,0.8996763754045307,0.2621359223300971,0.5169902912621359,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,precise_context_controller,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DPH5,807.3333333333334,0.7509749426950366,2.967607051612136,1.4937054966092085,2.81796657885053,0.4507369199807986,2.7616319209161007,1.5693522186989861,2.798912459948509,False,False,541.0,0.5450396825396826,0.8446601941747572,0.5331715210355987,0.8786407766990292,0.04449838187702265,0.4174757281553398,0.0056634304207119745,0.6901294498381877,0.313915857605178,0.8090614886731392,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,high_reach_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DPH6,302.3333333333333,0.7384507111834844,2.010585912089097,1.4696517818716508,1.4674620475856777,1.2473827029907991,1.8532394626844255,1.0247401108347136,2.5265398815592923,False,False,753.0,0.4581349206349207,0.551779935275081,0.5088996763754046,0.7597087378640777,0.11003236245954692,0.13187702265372167,0.3567961165048544,0.5250809061488673,0.16423948220064724,0.8503236245954693,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DPM1,166.66666666666666,0.8288279103748801,1.39454728520123,2.8353876117606327,2.9557391513187206,1.1767665331371686,0.8237366983392734,1.5502967068371056,1.2503193282135845,False,False,273.0,0.6666666666666667,0.3321197411003236,0.9045307443365695,0.5380258899676376,0.5461165048543689,0.610032362459547,0.36893203883495146,0.14401294498381878,0.41828478964401294,0.4457928802588997,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,repeatable_low_precision,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DR1,377.6666666666667,0.7889543914407744,0.8222678896562066,3.559698869945865,3.320595293303962,2.2767400309855947,1.7241951750720148,2.8385335588529053,1.0084107617144769,False,False,903.0,0.3888888888888889,0.6286407766990292,0.6990291262135923,0.12378640776699029,0.6140776699029126,0.5841423948220065,0.75,0.4506472491909385,0.7726537216828478,0.23462783171521034,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DRAP1,264.6666666666667,0.4451130895069175,0.8562112027172487,1.2386344553788435,2.2288447837718244,1.0359759208069275,0.8168663412009773,1.3851699520827951,0.5472595948162783,False,False,1239.0,0.0884920634920635,0.5088996763754046,0.11974110032362459,0.16909385113268607,0.07200647249190939,0.3697411003236246,0.2621359223300971,0.09304207119741101,0.30097087378640774,0.05906148867313916,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DSEL,89.33333333333333,0.7913320000376506,1.241509510843048,3.7714594768581144,3.3882357278118893,2.6293313357823775,1.7140681842034526,2.804285649742772,1.566374592711347,False,False,137.0,0.7557539682539682,0.025485436893203883,0.7532362459546925,0.5088996763754046,0.8656957928802589,0.7831715210355987,0.959546925566343,0.6723300970873787,0.9215210355987055,0.6957928802588996,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,precise_repeatable_low_reach,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DTX4,88.33333333333333,-0.18504053033078635,0.8672060667008408,3.026146708824753,2.946277854006807,0.5360200896216343,1.061823576553095,0.821950761411074,0.3396119323999551,False,False,835.0,0.4220238095238095,0.01779935275080906,0.03478964401294499,0.28398058252427183,0.7103559870550162,0.7006472491909385,0.1343042071197411,0.38106796116504854,0.21197411003236247,0.12944983818770225,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DUSP12,829.0,0.7322469942816004,3.48681886306613,3.166271829834631,2.0929901456010738,1.5747719219549845,3.768182570403079,2.3028591056303678,0.5978785425105545,False,False,746.0,0.4603174603174603,0.8503236245954693,0.4603559870550162,0.9199029126213593,0.47006472491909385,0.2354368932038835,0.4692556634304207,0.8211974110032363,0.5703883495145631,0.015372168284789644,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,high_reach_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
DYNC2H1,290.3333333333333,0.5238294851433914,1.2226975648265552,3.2086679596758425,1.959107576290899,2.7651017909862,2.4988693351718863,1.1356829022221822,0.5988284772135398,False,False,852.0,0.413095238095238,0.5380258899676376,0.15857605177993528,0.37216828478964403,0.5752427184466019,0.284789644012945,0.8673139158576052,0.7467637540453075,0.20550161812297735,0.063915857605178,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
E2F1,225.0,0.73439123801408,1.0942848763047441,1.371637280410537,1.1232261826580971,2.949644853048612,0.30157348985060906,1.748971094331882,1.5699972335085857,False,False,546.0,0.5428571428571429,0.44093851132686085,0.5040453074433657,0.30016181229773464,0.12216828478964402,0.07686084142394822,0.9199029126213593,0.03559870550161812,0.48381877022653724,0.5889967637540453,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
EARS2,245.0,0.7105580834546571,1.1768903407619347,0.47337378332145047,0.6831107626894206,1.1465944131401304,5.152590699531781,1.3947786704767546,3.321485219561597,False,False,256.0,0.678968253968254,0.47896440129449835,0.4190938511326861,0.3551779935275081,0.024271844660194174,0.025889967637540454,0.32524271844660196,0.9870550161812298,0.3179611650485437,0.9684466019417476,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
